Tour,Player,Match Stat Matches,Aces per Game,DFs per Game,Ace to DF ratio,1st Serve %,1st Serve W %,2nd Serve W %,Service Pts W %,BP save %,Service hold %,Opponent Aces per Game,Opponent DFs per Game,Opponent 1st Serve %,1st Return W %,2nd Return W %,Return Pts W %,BP W %,Opponent Hold %,Aces per Game (shrunk_k=20),DFs per Game (shrunk_k=20),Ace to DF ratio (shrunk_k=20),1st Serve % (shrunk_k=20),1st Serve W % (shrunk_k=20),2nd Serve W % (shrunk_k=20),Service Pts W % (shrunk_k=20),BP save % (shrunk_k=20),Service hold % (shrunk_k=20),Opponent Aces per Game (shrunk_k=20),Opponent DFs per Game (shrunk_k=20),Opponent 1st Serve % (shrunk_k=20),1st Return W % (shrunk_k=20),2nd Return W % (shrunk_k=20),Return Pts W % (shrunk_k=20),BP W % (shrunk_k=20),Opponent Hold % (shrunk_k=20)
WTA,Haley Giavara,7,0.07,0.36,0.19,64.8,61.5,44.6,55.5,59.7,64.0,0.15,0.19,69.0,33.7,50.0,38.8,32.1,75.7,0.1655288621955289,0.36328661995328665,0.5032132132132131,63.3342008675342,61.18685352018685,43.923823823823824,54.74974974974975,54.548515181848515,61.33133133133133,0.20316983650316983,0.310603937270604,64.39406072739406,36.12676009342677,53.38455121788455,42.326860193526855,42.147547547547546,67.73903903903904
WTA,Tessah Andrianjafitrimo,14,0.1,0.56,0.18,56.7,59.7,36.7,49.7,46.6,47.0,0.07,0.33,63.7,39.2,54.6,44.8,48.8,63.4,0.15821409644939058,0.44496290408055117,0.4346104928457869,60.300688924218335,60.510148383677794,40.810095389507154,52.51597774244834,50.21499735029147,54.88076311605723,0.15928192898781135,0.34342077371489144,63.15998940116587,37.89183889772126,54.58184949655538,44.071330153683085,46.95540540540541,64.3133545310016
WTA,Yuriko Miyazaki,6,0.07,0.39,0.18,64.9,58.1,44.7,53.4,58.3,57.7,0.22,0.32,59.4,35.7,53.8,43.0,47.3,64.9,0.16920304920304924,0.3703361053361054,0.5129521829521828,63.300900900900906,60.39019404019405,43.92089397089397,54.236278586278594,54.02730422730422,59.77484407484407,0.22136867636867638,0.3452425502425503,62.00152460152459,36.68163548163549,54.391649341649334,43.43173943173943,46.041683991683996,64.94054054054055
WTA,Valeriya Strakhova,11,0.07,0.39,0.18,66.6,49.1,36.9,45.0,33.7,39.4,0.18,0.27,63.6,34.7,48.9,39.9,47.1,69.2,0.1532025573961058,0.3735077012496367,0.4592502179598953,64.16204591688462,56.82725951758211,41.27881429816914,51.12074978204011,45.987416448706774,52.946643417611156,0.20695437372856726,0.32342923568730025,63.07224643998838,36.168468468468475,52.55751235106074,42.26210403952339,46.17367044463819,66.45980819529207
WTA,Carol Zhao,18,0.09,0.51,0.18,68.5,58.3,43.4,53.6,53.8,59.1,0.23,0.37,62.4,34.8,55.5,42.6,48.0,70.1,0.14734945471787578,0.4333878615457563,0.40780938833570407,65.51114272166905,59.76171171171171,43.55113798008534,54.066927453769566,53.24499762920816,59.7827880512091,0.2256733048838312,0.3609554291133239,62.60104314841157,35.94532954006639,55.01007586533902,43.10592697961119,46.77062588904694,67.39089615931722
WTA,Maria Mateas,9,0.07,0.38,0.18,73.3,52.9,40.1,49.5,55.4,47.1,0.32,0.37,62.9,32.7,51.0,39.5,39.3,73.8,0.1589406648027338,0.3692668530599565,0.4785088536812674,66.07322149735943,58.5394843118981,42.57390493942218,52.93942218080149,53.56930723827275,56.27054986020503,0.25226157191674436,0.35814849332090715,62.818608263435856,35.64905250077664,53.46147872009941,42.30086983535259,43.68909599254427,67.69841565703635
WTA,Ilinca Amariei,3,0.04,0.22,0.18,65.1,46.4,51.1,48.1,31.6,43.5,0.08,0.13,77.8,42.1,44.4,42.6,44.4,66.7,0.1782295338817078,0.3455973364669017,0.5563807285546415,63.11840971406188,59.16282804543675,44.65405405405406,53.65405405405406,49.987387387387386,58.19330199764982,0.20328632980806896,0.3237524481002742,64.74085389737563,37.64445750097924,53.24273403838621,43.43587935761848,45.49929494712104,65.18061104582844
WTA,Sara Errani,10,0.02,0.11,0.18,76.5,53.8,43.4,51.4,51.3,51.7,0.5,0.39,60.9,31.0,57.1,41.2,47.6,65.8,0.13930930930930932,0.2796246246246247,0.4685585585585585,67.38078078078078,58.6515015015015,43.59144144144145,53.458108108108114,52.263663663663664,57.498198198198196,0.3145195195195195,0.3652102102102103,62.15465465465466,34.98408408408409,55.41276276276276,42.77417417417417,46.30945945945946,65.23513513513514
WTA,Zhibek Kulambayeva,6,0.05,0.28,0.18,71.6,55.6,34.5,49.6,46.4,47.4,0.13,0.31,62.8,35.4,54.2,42.4,44.4,67.2,0.16458766458766463,0.34495148995149,0.5129521829521828,64.84705474705474,59.813270963270966,41.56704781704782,53.35935550935551,51.28115038115038,57.397920997921,0.20059944559944562,0.34293485793485795,62.786139986139986,36.61240471240472,54.48395703395703,43.293277893277896,45.372453222453224,65.47130977130978
WTA,Storm Hunter,9,0.1,0.56,0.18,60.8,57.7,38.4,50.1,42.5,52.8,0.34,0.52,60.4,34.8,58.2,44.1,46.1,61.3,0.16825100963032,0.42512892202547375,0.4785088536812674,62.19391115253184,60.0291394843119,42.04631873252563,53.125629077353224,49.56585896241069,58.039515377446406,0.2584684684684685,0.40470021745883816,62.04274619447034,36.30077663870768,55.6959614787201,43.72845604224914,45.79944082013048,63.819105312208755
WTA,Zhuoxuan Bai,4,0.06,0.34,0.18,56.7,61.5,41.9,53.0,55.6,57.4,0.04,0.24,60.6,42.2,57.3,48.1,66.7,56.0,0.17580330330330332,0.3603641141141141,0.5406981981981981,61.80097597597597,61.147710210210214,43.3893018018018,54.23930180180181,53.221246246246245,59.89774774774774,0.19148273273273275,0.33401276276276287,62.41831831831832,37.84677177177178,55.02428678678678,44.31771771771772,49.17015765765766,63.46058558558559
WTA,Viktorija Golubic,57,0.04,0.23,0.17,69.8,59.6,46.8,55.7,56.5,63.3,0.23,0.31,63.9,40.1,56.6,46.1,47.6,59.4,0.0812893412893413,0.2649186849186849,0.285022815022815,67.98731718731719,59.98370188370188,45.99147069147069,55.38497718497718,55.52480402480402,62.546051246051235,0.2278647478647479,0.32112086112086113,63.60960570960571,39.2886041886042,56.07250497250498,45.44058734058734,47.097191997192,60.84226044226045
WTA,Raluca Georgiana Serban,13,0.13,0.75,0.17,62.1,59.2,40.9,52.2,57.1,57.8,0.11,0.45,64.3,36.0,60.2,44.6,43.0,63.4,0.17179634179634182,0.5163254163254164,0.43838656838656836,62.53707343707344,60.337728637728645,42.589189189189185,53.586158886158884,54.460906360906364,59.374119574119575,0.17774501774501775,0.3911001911001912,63.37998907998907,36.591591591591595,56.78736008736008,43.97046137046137,44.61466011466011,64.34103194103194
WTA,Alicia Herrero Linana,14,0.03,0.18,0.17,71.6,53.9,51.8,53.3,55.2,59.4,0.09,0.37,66.7,41.6,60.9,48.1,44.7,53.4,0.1293905670376259,0.28849231584525703,0.4304928457869634,66.43598304186538,58.12191308956015,47.027742448330685,53.9983306836248,53.75617382087971,59.986645468998404,0.1675172231054584,0.3598913619501855,64.39528351881293,38.8800741918389,57.175967143614194,45.43015368309486,45.26717011128776,60.195707472178064
WTA,Diletta Cherubini,8,0.06,0.35,0.17,63.5,57.5,48.0,54.0,48.1,59.6,0.14,0.53,65.5,39.3,53.0,44.0,39.6,64.4,0.1592599742599743,0.36031209781209783,0.4863127413127412,63.015122265122265,60.05518018018018,44.919401544401545,54.347972972972975,51.418211068211065,60.16949806949806,0.19841377091377094,0.40343951093951097,63.55855855855856,37.6400900900901,54.12081724581724,43.686615186615185,43.931563706563715,64.79478764478765
WTA,Antonia Vergara Rivera,6,0.04,0.23,0.17,69.9,51.9,38.9,48.0,40.7,43.9,0.18,0.6,58.8,34.9,58.2,44.5,51.2,61.4,0.16227997227997232,0.33341302841302844,0.5106444906444906,64.45474705474706,58.9594248094248,42.582432432432434,52.99012474012474,49.96576576576577,56.59022869022869,0.21213790713790714,0.40985793485793487,61.86306306306306,36.4970200970201,55.40703395703395,43.77789327789328,46.941683991684,64.13284823284825
WTA,Fernanda Labrana,3,0.07,0.45,0.16,71.4,55.0,39.1,50.4,66.7,51.7,0.1,0.45,57.1,31.9,54.1,41.4,50.0,67.7,0.18214257735996872,0.37559733646690174,0.5537720329024676,63.94014884449667,60.28456717587152,43.088836662749706,53.95405405405406,54.5656482569526,59.26286721504112,0.20589502546024285,0.3654915785350568,62.040853897375634,36.31402271837055,54.50795142969055,43.27935761848805,46.229729729729726,65.31104582843713
WTA,Darya Astakhova,7,0.04,0.25,0.16,65.6,53.8,35.0,47.4,46.6,42.6,0.37,0.33,60.1,35.5,49.2,40.9,44.4,71.4,0.1577510844177511,0.33476810143476815,0.4954354354354354,63.54160827494161,59.19055722389056,41.43493493493494,52.64974974974975,51.152218885552216,55.78318318318318,0.2602068735402069,0.3469002335669003,62.08665331998665,36.59342676009343,53.17714381047714,42.8713046379713,45.33643643643644,66.62422422422424
WTA,Laura Samson,11,0.08,0.54,0.15,58.0,55.8,46.2,51.8,41.6,54.8,0.13,0.36,63.1,40.5,55.0,45.8,56.1,59.6,0.15675094449288002,0.4267335077012497,0.44860505666957273,61.11043301365882,59.20467887242081,44.578814298169135,53.53365300784656,48.79064225515838,58.41115954664341,0.18921243824469633,0.35536471955826804,62.89482708514967,38.226532984597505,54.722028480092995,44.35565242662016,49.36721883173497,63.053356582388844
WTA,Fangran Tian,3,0.04,0.26,0.15,63.6,48.7,49.3,48.9,46.2,48.1,0.28,0.28,59.7,27.0,44.0,33.9,11.8,92.0,0.1782295338817078,0.35081472777124956,0.5524676850763806,62.922757540148844,59.46282804543675,44.4192714453584,53.758401880141015,51.89173521347434,58.79330199764981,0.22937328632980808,0.3433176654915786,62.37998433215825,35.674892283587944,53.19056012534273,42.30109674892283,41.24712103407756,68.48061104582844
WTA,Kathinka Von Deichmann,23,0.07,0.48,0.15,71.4,57.0,38.6,51.7,49.5,52.5,0.17,0.33,63.9,36.4,55.8,43.4,46.8,65.1,0.12998323905300652,0.4262497381102032,0.3652734129478315,67.40984705635869,58.896396396396405,40.966121935889376,52.99635449402892,51.009532788602556,56.17316153362665,0.1940833857112927,0.340611774565263,63.37999161952651,36.66796564005866,55.22750890425308,43.475005237795926,46.27171590194846,65.03148962916406
WTA,Riya Bhatia,3,0.11,0.71,0.15,54.5,61.8,30.6,47.6,53.1,46.4,0.25,0.36,61.3,32.0,41.3,35.6,50.0,78.6,0.1873599686643165,0.40951037994516254,0.5524676850763806,61.73580101840971,61.17152369761065,41.98014101057579,53.588836662749706,52.79173521347434,58.571562867215036,0.22546024285154723,0.35375244810027423,62.58867998433215,36.32706619663142,52.838386212299255,42.522835879357615,46.229729729729726,66.73278495887192
WTA,Matilde Jorge,4,0.09,0.65,0.14,59.5,55.5,38.1,48.5,51.1,48.8,0.17,0.36,68.0,43.6,55.8,47.5,39.5,59.5,0.18080330330330333,0.4120307807807808,0.5340315315315315,62.26764264264264,60.147710210210214,42.75596846846847,53.48930180180181,52.471246246246245,58.464414414414414,0.2131493993993994,0.3540127627627628,63.651651651651655,38.08010510510511,54.77428678678678,44.21771771771771,44.63682432432432,64.04391891891892
WTA,Saisai Zheng,6,0.06,0.43,0.14,60.4,50.8,41.4,47.1,47.1,42.6,0.22,0.29,64.0,32.5,44.1,36.7,40.0,79.6,0.16689535689535692,0.37956687456687455,0.5037214137214137,62.26243936243936,58.705578655578655,43.15935550935551,52.78243243243243,51.44268884268884,56.29022869022868,0.22136867636867638,0.3383194733194734,63.06306306306306,35.943173943173946,52.1531878031878,41.97789327789327,44.357068607068605,68.33284823284824
WTA,Tamara Zidansek,33,0.05,0.35,0.14,63.5,59.7,42.8,53.6,47.7,58.9,0.12,0.33,65.4,41.9,55.0,46.4,50.0,59.1,0.10621281659017509,0.3554479007309196,0.3184293727689954,63.24383817780045,60.21971783103859,43.13477817440081,53.93477817440082,49.60396056433792,59.46501784803671,0.15840727519972803,0.3386095529491756,64.41206867244604,40.04193438721742,54.83741288458269,45.32877783443821,48.36384497705252,61.30856705762367
WTA,Isis Louise van Den Broek,3,0.06,0.44,0.14,67.4,64.6,36.6,55.5,50.0,65.6,0.23,0.35,63.5,38.6,55.3,44.7,45.8,64.5,0.18083822953388176,0.3742929886408147,0.5511633372502937,63.41840971406189,61.536741088915,42.76274970622797,54.61927144535841,52.387387387387385,61.07591069330199,0.2228515471993733,0.3524481002741873,62.87563650607129,37.187935761848806,54.664473168821,43.70979240109675,45.68190364277321,64.89365452408931
WTA,Yeon Woo Ku,3,0.04,0.29,0.14,70.4,58.0,50.0,55.6,50.0,60.7,0.43,0.11,66.9,38.3,47.2,41.3,47.4,67.9,0.1782295338817078,0.3547277712495104,0.5511633372502937,63.80971406188797,60.67587152369761,44.510575793184486,54.632314923619276,52.387387387387385,60.43678025851938,0.24893850372111243,0.32114375244810034,63.31911476694086,37.1488053270662,53.60795142969055,43.26631414022718,45.89059929494712,65.33713278495888
WTA,Sara Bejlek,44,0.03,0.23,0.13,73.1,58.3,46.6,55.2,53.8,62.7,0.09,0.38,59.7,45.3,58.5,50.6,54.5,46.9,0.08280123873873875,0.2720115427927928,0.2808868243243243,69.88786599099099,59.16789132882883,45.68973817567568,54.97723817567568,53.47046734234234,61.980405405405406,0.13118102477477478,0.37150478603603604,60.66311936936937,42.698789414414414,57.27160754504504,48.400394144144144,51.73880912162162,52.541469594594595
WTA,Andrea Lazaro Garcia,17,0.05,0.4,0.13,65.1,57.5,40.8,51.7,56.6,54.1,0.16,0.42,61.6,38.2,55.6,44.9,47.6,62.2,0.13052106160214272,0.3807767226686146,0.39099342585829067,63.8682006330655,59.433649866082305,42.36062819576333,53.20657414170928,54.51648405161919,57.503944485025556,0.19339420501582663,0.3836839542244948,62.23890917944972,37.53844655466278,55.04278061845629,44.176357438519595,46.55361577794011,63.68794740686633
WTA,Jessica Pieri,20,0.02,0.15,0.13,69.6,55.1,43.1,51.4,51.1,54.4,0.18,0.36,65.7,40.2,57.3,46.1,50.3,60.5,0.109481981981982,0.2572184684684685,0.37141891891891887,66.21058558558559,58.08862612612613,43.39358108108108,52.943581081081085,51.92274774774775,57.398648648648646,0.20088963963963966,0.3564076576576577,64.24099099099098,38.58806306306307,55.93457207207207,44.83063063063063,47.98209459459459,62.726351351351354
WTA,Cagla Buyukakcay,4,0.03,0.24,0.13,73.9,47.7,39.1,45.5,41.0,39.5,0.18,0.37,64.4,29.1,53.8,37.9,55.6,73.7,0.17080330330330332,0.34369744744744746,0.5323648648648648,64.66764264264265,58.84771021021021,42.92263513513513,52.98930180180181,50.78791291291291,56.91441441441441,0.21481606606606607,0.3556794294294295,63.05165165165166,35.66343843843844,54.44095345345345,42.61771771771772,47.32015765765766,66.4105855855856
WTA,Ekaterina Kazionova,4,0.07,0.52,0.13,61.8,58.6,33.0,48.8,57.1,42.9,0.1,0.43,60.6,40.4,56.1,46.6,59.3,60.0,0.17746996996997,0.3903641141141141,0.5323648648648648,62.650975975975975,60.66437687687688,41.905968468468465,53.539301801801805,53.471246246246245,57.48108108108107,0.20148273273273276,0.3656794294294295,62.41831831831832,37.54677177177178,54.824286786786786,44.06771771771772,47.93682432432433,64.12725225225226
WTA,Zeynep Sonmez,48,0.04,0.33,0.12,57.5,61.4,46.8,55.2,52.9,61.5,0.23,0.32,61.7,38.9,53.9,44.6,50.0,61.1,0.08675410704822471,0.340128510863805,0.2649523052464229,59.065050344462115,61.3050741918389,45.88445945945946,54.990341812400644,52.85455749867514,61.17567567567568,0.22758214096449395,0.3296515633280339,62.01822999470058,38.33415474297827,54.096807101218864,44.29448860625331,48.724761526232115,62.23314785373609
WTA,Natalia Sousa Salazar,3,0.04,0.33,0.12,58.4,52.5,45.8,49.7,43.5,51.9,0.44,0.37,63.1,24.3,47.7,33.0,21.4,88.9,0.1782295338817078,0.35994516255385817,0.5485546415981197,62.24449667058363,59.95848021934979,43.96274970622797,53.862749706227966,51.53956130043086,59.288954171562864,0.2502428515471994,0.3550567959263612,62.823462593027806,35.322718370544465,53.673168820994896,42.183705444575004,42.49929494712104,68.07626321974149
WTA,Momoko Kobori,3,0.03,0.26,0.12,63.4,57.0,50.0,54.5,38.1,61.8,0.24,0.35,71.1,44.9,60.3,49.4,51.5,50.0,0.17692518605562088,0.35081472777124956,0.5485546415981197,62.896670583627106,60.54543674108891,44.510575793184486,54.48883666274971,50.8352134743439,60.580258519388956,0.22415589502546024,0.3524481002741873,63.866940853897376,38.0096748922836,55.316647081864474,44.32283587935762,46.42538190364277,63.00235017626323
WTA,Hannah Klugman,3,0.08,0.68,0.12,56.9,54.0,25.8,41.8,22.7,32.0,0.24,0.44,62.0,31.2,49.1,38.0,85.7,76.0,0.18344692518605565,0.4055973364669017,0.5485546415981197,62.04884449667058,60.15413239326283,41.35405405405405,52.83231492361928,48.82651782216999,56.69330199764982,0.22415589502546024,0.3641872307089699,62.67998433215825,36.22271837054446,53.85577751664707,42.83587935761848,50.886251468860166,66.39365452408931
WTA,Katherine Sebov,6,0.02,0.2,0.1,78.2,51.3,38.5,48.5,49.1,50.0,0.19,0.36,60.5,35.1,53.0,42.2,42.2,64.2,0.15766458766458769,0.3264899514899515,0.4944906444906444,66.37013167013167,58.82096327096327,42.49012474012474,53.10550935550936,51.9042273042273,57.99792099792099,0.21444559944559943,0.3544733194733195,62.255370755370755,36.54317394317395,54.20703395703395,43.247124047124046,44.864760914760915,64.77900207900208
WTA,Sara Sorribes Tormo,19,0.03,0.29,0.1,72.2,59.0,42.4,54.4,51.3,62.2,0.14,0.24,62.9,41.0,53.1,45.5,49.7,60.1,0.11664818664818667,0.32817278817278817,0.36299376299376296,67.3903441903442,60.065257565257575,43.06008316008316,54.44469854469855,52.04127974127974,61.27553707553708,0.18193809193809196,0.29785400785400784,62.839477939477945,38.93647493647494,53.853407253407255,44.505775005775,47.63035343035343,62.58856548856549
WTA,Vaishnavi Adkar,4,0.03,0.29,0.1,65.2,55.3,37.6,49.2,57.1,47.1,0.5,0.29,67.6,37.4,52.6,42.3,32.1,73.5,0.17080330330330332,0.35203078078078076,0.5273648648648648,63.21764264264264,60.11437687687688,42.67263513513513,53.60596846846847,53.471246246246245,58.18108108108108,0.2681493993993994,0.3423460960960962,63.58498498498498,37.04677177177178,54.24095345345345,43.35105105105105,43.403490990990996,66.37725225225226
WTA,Jessica Failla,5,0.04,0.42,0.1,73.1,54.3,37.5,49.7,61.6,47.2,0.48,0.56,59.4,33.5,58.0,43.5,45.0,66.7,0.1671711711711712,0.37554954954954956,0.5102702702702702,64.87693693693694,59.7218018018018,42.44972972972973,53.52972972972973,54.516396396396395,57.75783783783783,0.2734234234234234,0.39425225225225236,62.10558558558559,36.2809009009009,55.25531531531531,43.549009009009005,45.53135135135135,65.30216216216216
WTA,Dalila Jakupovic,7,0.03,0.32,0.09,70.1,50.7,37.5,46.7,43.5,44.4,0.14,0.52,60.4,30.0,50.0,37.9,23.9,82.8,0.15515849182515853,0.35291624958291623,0.47728728728728725,64.70827494160828,58.38685352018686,42.08308308308309,52.468268268268275,50.34851518184851,56.249849849849845,0.20057724391057727,0.3961594928261596,62.16443109776443,35.167500834167505,53.38455121788455,42.09352686019352,40.02162162162163,69.57977977977978
WTA,Carlota Martinez Cirez,13,0.06,0.64,0.09,63.5,55.9,37.8,49.3,48.9,45.2,0.16,0.39,68.4,39.1,53.8,43.7,50.6,65.6,0.14422058422058423,0.47299208299208306,0.4068714168714168,63.08858858858859,59.03772863772864,41.367977067977066,52.44373464373465,51.23060333060332,54.41048321048321,0.19744198744198746,0.3674638274638275,64.9951405951406,37.81280371280371,54.26614796614797,43.61591591591591,47.60859950859951,65.20769860769862
WTA,Amarissa Toth,4,0.03,0.35,0.09,64.7,55.9,44.6,51.9,44.8,52.9,0.08,0.14,63.2,39.6,61.9,47.8,57.1,55.6,0.17080330330330332,0.36203078078078077,0.5256981981981981,63.13430930930931,60.21437687687688,43.8393018018018,54.05596846846847,51.42124624624625,59.14774774774774,0.19814939939939943,0.31734609609609615,62.85165165165165,37.41343843843844,55.79095345345345,44.267717717717716,47.57015765765766,63.39391891891893
WTA,Ekatarina Makarova,6,0.02,0.26,0.08,70.4,53.2,37.5,48.5,49.1,49.1,0.19,0.43,59.2,38.5,54.0,44.8,47.7,63.8,0.15766458766458769,0.3403361053361053,0.4898752598752598,64.57013167013167,59.259424809424814,42.259355509355515,53.10550935550936,51.9042273042273,57.79022869022868,0.21444559944559943,0.3706271656271657,61.95537075537076,37.32778932778933,54.43780318780318,43.84712404712404,46.133991683991695,64.68669438669438
